ID,SMILES,Total_count,BBB+_count,BBB-_count,Flexibility_RDKit,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,BBB+_normalised,BBB-_normalised,ratio
RING0180,C1CCSccN1,6,5,1,0.0,115.20099999999998,1.1841,2.0,1.0,12.03,0.0,7.0,0.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,137.0,0.0010088781275221952,0.00035075412136092597,0.2579772
RING0181,c1cCCcc-1,4,4,0,0.0,80.12999999999998,1.8926,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,120.0,0.0008071025020177562,0.0,0.0
RING0182,C1CCNccN1,7,7,0,0.0,98.14899999999999,0.04050000000000009,2.0,2.0,24.06,0.0,7.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,146.0,0.0014124293785310734,0.0,0.0
RING0183,c1cCNCCC1,2,2,0,0.0,97.161,0.9259999999999999,1.0,1.0,12.03,0.0,7.0,0.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,155.0,0.0004035512510088781,0.0,0.0
RING0184,c1cOccCC1,21,21,0,0.0,96.129,1.8241999999999998,1.0,0.0,9.23,0.0,7.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,128.0,0.00423728813559322,0.0,0.0
RING0185,C1CC=CCC1,6,6,0,0.0,82.14600000000002,2.1166,0.0,0.0,0.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,340.0,138.0,0.0012106537530266344,0.0,0.0
RING0186,C1C=NCCC1,1,1,0,0.0,83.134,1.2411,1.0,0.0,12.36,0.0,6.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,290.0,123.0,0.00020177562550443906,0.0,0.0
RING0187,C1CCCCCC1,11,9,2,0.0,98.18900000000001,2.7307000000000015,0.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,182.0,0.0018159806295399517,0.0007015082427218519,0.27865396
RING0188,C1CCCNCC1,28,10,18,0.0,99.17699999999999,1.15,1.0,1.0,12.03,0.0,7.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,173.0,0.0020177562550443904,0.006313574184496668,0.75781104
RING0189,c1cnncn1,1,1,0,0.0,81.07799999999999,-0.12840000000000007,3.0,0.0,38.67,0.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,67.0,0.00020177562550443906,0.0,0.0
RING0190,c1cn[nH]c1,18,9,9,0.0,68.079,0.40969999999999995,1.0,1.0,28.68,0.0,5.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,58.0,0.0018159806295399517,0.003156787092248334,0.63481491
RING0191,C1=NCcnCC1,1,1,0,0.0,96.133,0.5317,2.0,0.0,24.72,0.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,128.0,0.00020177562550443906,0.0,0.0
RING0192,C1NccCN1,1,1,0,0.0,84.12200000000001,-0.3496000000000001,2.0,2.0,24.06,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,120.0,0.00020177562550443906,0.0,0.0
RING0193,C1=NccOcc1,2,2,0,0.0,95.10099999999998,1.0723,2.0,0.0,21.59,0.0,7.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,101.0,0.0004035512510088781,0.0,0.0
RING0194,c1cNCCC1,13,8,5,0.0,83.134,0.8835,1.0,1.0,12.03,0.0,6.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,292.0,129.0,0.0016142050040355124,0.00175377060680463,0.52071951
RING0195,C1=NccScc1,3,3,0,0.0,111.16899999999998,1.7889,2.0,0.0,12.36,0.0,7.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,101.0,0.0006053268765133172,0.0,0.0
RING0196,C1=cc=NccN1,1,1,0,0.0,92.10099999999998,0.39929999999999993,2.0,1.0,24.39,0.0,7.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,84.0,0.00020177562550443906,0.0,0.0
RING0197,C1=NccNcc1,4,4,0,0.0,94.11699999999998,0.6453,2.0,1.0,24.39,0.0,7.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,110.0,0.0008071025020177562,0.0,0.0
RING0198,c1cNCCCC1,5,2,3,0.0,97.161,1.2736,1.0,1.0,12.03,0.0,7.0,0.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,155.0,0.0004035512510088781,0.001052262364082778,0.72280019
RING0199,c1cNccC1,5,5,0,0.0,81.118,1.0070999999999999,1.0,1.0,12.03,0.0,6.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,210.0,111.0,0.0010088781275221952,0.0,0.0
RING0200,C1CSCCN1,2,1,1,0.0,103.19,0.32280000000000003,2.0,1.0,12.03,0.0,6.0,0.0,4.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,294.0,125.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0201,C1ccCOcc1,8,7,1,0.0,96.12899999999998,1.4766000000000001,1.0,0.0,9.23,0.0,7.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,128.0,0.0014124293785310734,0.00035075412136092597,0.19893228
RING0202,C1ccC=Ccc1,8,8,0,0.0,92.14099999999998,2.0587,0.0,0.0,0.0,0.0,7.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,128.0,0.0016142050040355124,0.0,0.0
RING0203,c1cCNC1,5,5,0,0.0,69.107,0.14579999999999999,1.0,1.0,12.03,0.0,5.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,163.0,79.0,0.0010088781275221952,0.0,0.0
RING0204,c1cCccC1,9,9,0,0.0,80.13,1.8926,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,251.0,120.0,0.0018159806295399517,0.0,0.0
RING0205,C1CNCCNC1,10,9,1,0.0,100.165,-0.43069999999999986,2.0,2.0,24.06,0.0,7.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,164.0,0.0018159806295399517,0.00035075412136092597,0.16188143
RING0206,C1CCOCS1,3,3,0,0.0,104.174,1.0974,2.0,0.0,9.23,0.0,6.0,0.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,247.0,108.0,0.0006053268765133172,0.0,0.0
RING0207,C1OCCCO1,1,1,0,0.0,88.106,0.3808,2.0,0.0,18.46,0.0,6.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,247.0,108.0,0.00020177562550443906,0.0,0.0
RING0208,C1=CCcc1,12,12,0,0.0,66.103,1.5025,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132.0,72.0,0.002421307506053269,0.0,0.0
RING0209,C1ccC=CC1,9,0,9,0.0,80.13,1.8926,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,120.0,0.0,0.003156787092248334,1.0
RING0210,C1ccCNcc1,4,4,0,0.0,95.14499999999997,1.0496,1.0,1.0,12.03,0.0,7.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,137.0,0.0008071025020177562,0.0,0.0
RING0211,C1=NccC=NC1,1,1,0,0.0,94.117,0.6553,2.0,0.0,24.72,0.0,7.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,110.0,0.00020177562550443906,0.0,0.0
RING0212,C1CNCCOCCCCCC/C=C/CCCCCOC1,2,0,2,0.0,297.483,4.080000000000004,3.0,1.0,30.49,0.0,21.0,1.0,18.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0,1267.0,0.0,0.0007015082427218519,1.0
RING0213,C1CC/C=C/C=C/CC/C=C/C=C/CCCO1,2,0,2,0.0,232.36699999999996,4.582000000000004,1.0,0.0,9.23,0.0,17.0,4.0,16.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.0,762.0,0.0,0.0007015082427218519,1.0
RING0214,C1CC/C=C/C=C/CC/C=C/C=C/CCCC1,2,0,2,0.0,230.39499999999995,5.735700000000005,0.0,0.0,0.0,0.0,17.0,4.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987.0,800.0,0.0,0.0007015082427218519,1.0
RING0215,C1=NCCO1,14,13,1,0.0,71.079,0.04490000000000005,2.0,0.0,21.59,0.0,5.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,102.0,65.0,0.002623083131557708,0.00035075412136092597,0.11794664
RING0216,C1C=COCC1,11,11,0,0.0,84.11800000000001,1.3105,1.0,0.0,9.23,0.0,6.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,246.0,114.0,0.00221953188054883,0.0,0.0
RING0217,C1=COCCC1,22,6,16,0.0,84.11800000000001,1.3105,1.0,0.0,9.23,0.0,6.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,246.0,114.0,0.0012106537530266344,0.0056120659417748155,0.82255555
RING0218,C1CNCS1,225,2,223,0.0,89.163,0.28029999999999994,2.0,1.0,12.03,0.0,5.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,162.0,79.0,0.0004035512510088781,0.0782181690634865,0.99486718
RING0219,C1COCCNCCOCCNCCOCCNCCOCCNCCOCCNCCOCCN1,2,0,2,0.0,522.7320000000005,-2.3627999999999982,12.0,6.0,127.56000000000002,0.0,36.0,0.0,24.0,54.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41256.0,3462.0,0.0,0.0007015082427218519,1.0
RING0220,C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCN1,8,0,8,0.0,430.6900000000002,-4.104000000000008,10.0,10.0,120.3,0.0,30.0,0.0,20.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27950.0,2610.0,0.0,0.0028060329708874078,1.0
RING0221,c1ccccc-1,5,0,5,0.0,78.11399999999999,1.6866,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,174.0,102.0,0.0,0.00175377060680463,1.0
RING0222,c1nccnc-1,3,1,2,0.0,80.08999999999999,0.4765999999999999,2.0,0.0,25.78,0.0,6.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,111.0,80.0,0.00020177562550443906,0.0007015082427218519,0.77661992
RING0223,C1CC[N+]C1,21,6,15,0.0,70.115,0.38459999999999994,0.0,0.0,14.100000000000001,1.0,5.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,195.0,86.0,0.0012106537530266344,0.00526131182041389,0.81293878
RING0224,c1cSccC1,12,12,0,0.0,98.16999999999999,2.1507000000000005,1.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,171.0,96.0,0.002421307506053269,0.0,0.0
RING0225,c1con[n+]1,1,1,0,0.0,70.051,0.19079999999999997,3.0,0.0,35.69,1.0,5.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,36.0,0.00020177562550443906,0.0,0.0
RING0226,C1NccCO1,4,2,2,0.0,85.10600000000001,0.07739999999999997,2.0,1.0,21.259999999999998,0.0,6.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,210.0,107.0,0.0004035512510088781,0.0007015082427218519,0.63481491
RING0227,C1=CCC=CC1,11,0,11,0.0,80.13,1.8926,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,251.0,120.0,0.0,0.003858295334970186,1.0
RING0228,C1ccCO1,18,6,12,0.0,70.091,0.5728,1.0,0.0,9.23,0.0,5.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132.0,72.0,0.0012106537530266344,0.004209049456331112,0.77661992
RING0229,C1CcncCNCCOCC/C=C\CNC/C=C\C=C\CC1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0230,C1C=COCN1,2,2,0,0.0,85.10600000000001,0.07739999999999997,2.0,1.0,21.259999999999998,0.0,6.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,208.0,105.0,0.0004035512510088781,0.0,0.0
RING0231,C1CNCccN1,25,25,0,0.0,98.14899999999999,-0.3071000000000001,2.0,2.0,24.06,0.0,7.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,146.0,0.005044390637610976,0.0,0.0
RING0232,C1CC=NN1,2,2,0,0.0,70.095,-0.03450000000000003,2.0,1.0,24.39,0.0,5.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,129.0,72.0,0.0004035512510088781,0.0,0.0
RING0233,C1=NccCCN1,3,3,0,0.0,96.13300000000001,0.5217,2.0,1.0,24.39,0.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,128.0,0.0006053268765133172,0.0,0.0
RING0234,C1CCOCCNCCNCCNCCNCCN1,9,0,9,0.0,273.425,-1.6452999999999949,6.0,5.0,69.38,0.0,19.0,0.0,13.0,31.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7437.0,1031.0,0.0,0.003156787092248334,1.0
RING0235,C1OCOCO1,1,1,0,0.0,90.078,-0.07769999999999999,3.0,0.0,27.69,0.0,6.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,171.0,84.0,0.00020177562550443906,0.0,0.0
