ID,SMILES,Total_count,BBB+_count,BBB-_count,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Flexibility_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,BBB+_normalised,BBB-_normalised,ratio
BRIC5334,CN[C@@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1,1,0,292.209,4.7895,1.0,1.0,12.03,2.0,0.0,19.0,2.0,16.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,667.0,291.0,0.00020177562550443906,0.0,0.0
BRIC5335,[13*][C@@H]1O[C@@H]2C[C@@H](N)[C@H]([13*])O[C@@H]2[C@@H](O)[C@@H]1[15*],2,0,2,170.188,-0.6098,4.0,2.0,64.71,0.0,0.0,12.0,4.0,8.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,181.0,119.0,0.0,0.0007015082427218519,1.0
BRIC5336,[13*][C@@H]1O[C@H]([13*])[C@H](O)[C@@H](O)[C@@H]1N,2,0,2,131.131,-1.6107,4.0,3.0,75.71,0.0,0.0,9.0,3.0,5.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,82.0,63.0,0.0,0.0007015082427218519,1.0
BRIC5337,[15*][C@H]1[C@H](O)[C@H](O)[C@@H](N)C[C@H]1N,1,0,1,145.182,-2.0292,4.0,4.0,92.5,0.0,0.0,10.0,4.0,6.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,110.0,76.0,0.0,0.00035075412136092597,1.0
BRIC5338,[4*][C@H](C)[C@H]([8*])O,1,0,1,58.08,0.7449,1.0,1.0,20.23,1.0,0.0,4.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.00035075412136092597,1.0
BRIC5339,[13*][C@H]1OC[C@](C)(O)[C@@H]([15*])[C@@H]1O,1,0,1,130.143,-0.5054,3.0,2.0,49.69,0.0,0.0,9.0,2.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,82.0,61.0,0.0,0.00035075412136092597,1.0
BRIC5340,[15*][C@@H]1[C@@H](O)[C@@H]([15*])[C@H](N)C[C@H]1[15*],1,0,1,112.152,-0.3088,2.0,2.0,46.25,0.0,0.0,8.0,2.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,54.0,0.0,0.00035075412136092597,1.0
BRIC5341,[13*][C@@H]1O[C@H]([13*])[C@H](O)[C@@H](O)[C@@H]1O,1,0,1,132.115,-1.5771,4.0,3.0,69.92,0.0,0.0,9.0,3.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,82.0,63.0,0.0,0.00035075412136092597,1.0
BRIC5342,[13*][C@@H]1O[C@@H]([13*])CC[C@@H]1N,4,0,4,99.133,0.4477,2.0,1.0,35.25,0.0,0.0,7.0,1.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,45.0,0.0,0.0014030164854437039,1.0
BRIC5343,[15*][C@H]1C(O)[C@H]([15*])[C@H](N)C[C@H]1N,1,0,1,128.175,-1.1858,3.0,3.0,72.27,0.0,0.0,9.0,2.0,6.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,63.0,0.0,0.00035075412136092597,1.0
BRIC5344,[13*][C@@H]1OC(CN)=CC[C@@H]1N,1,0,1,127.167,-0.2616,3.0,2.0,61.27,1.0,0.0,9.0,1.0,6.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,77.0,0.0,0.00035075412136092597,1.0
BRIC5345,[11*]S/C=C/C1=C(C(=O)O)N2C(=O)[C@@H]([15*])[C@@H]2SC1,1,0,1,242.301,0.888,4.0,2.0,57.61,2.0,0.0,15.0,2.0,9.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,342.0,172.0,0.0,0.00035075412136092597,1.0
BRIC5346,[5*]N1C=CCC2=C1CCC2,1,0,1,121.183,1.9314,1.0,1.0,12.03,0.0,0.0,9.0,0.0,8.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,79.0,70.0,0.0,0.00035075412136092597,1.0
BRIC5347,[5*]N1C=CN2N=CC=C[C@@H]12,1,0,1,121.143,0.2445,3.0,1.0,27.63,0.0,0.0,9.0,1.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,79.0,70.0,0.0,0.00035075412136092597,1.0
BRIC5348,[15*][C@@H]1C(=O)N2C(C(=O)O)=C(CN3NN=C(C)N3)CS[C@@H]12,1,0,1,282.305,-0.8973,7.0,3.0,97.27,3.0,0.0,19.0,1.0,10.0,12.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,683.0,297.0,0.0,0.00035075412136092597,1.0
BRIC5349,[1*]C(=O)C1=C(C[4*])CS[C@H]2[C@H]([15*])C(=O)N12,2,0,2,182.224,0.5787,3.0,0.0,37.38,1.0,0.0,12.0,1.0,8.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,180.0,107.0,0.0,0.0007015082427218519,1.0
BRIC5350,[5*]N1C=CCC2=C1CCCC2,1,0,1,135.21,2.3215,1.0,1.0,12.03,0.0,0.0,10.0,0.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,109.0,90.0,0.0,0.00035075412136092597,1.0
BRIC5351,[15*][C@H]1C(=O)N2C(C(=O)O)=C(CN3CC=C(N)N3CCO)CS[C@@H]12,1,0,1,325.37,-1.2305,7.0,3.0,110.34,5.0,0.0,22.0,1.0,13.0,17.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1023.0,375.0,0.0,0.00035075412136092597,1.0
BRIC5352,[4*]CC1=C(C(=O)O)N2C(=O)[C@H]([15*])[C@H]2[S@+]([O-])C1,1,0,1,214.222,-0.5201,3.0,1.0,80.67,1.0,0.0,14.0,2.0,8.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,270.0,135.0,0.0,0.00035075412136092597,1.0
BRIC5353,[1*]C(=O)C1=CCS[C@@H]2[C@@H]([15*])C(=O)N12,1,0,1,168.197,0.1886,3.0,0.0,37.38,1.0,0.0,11.0,1.0,7.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,144.0,98.0,0.0,0.00035075412136092597,1.0
BRIC5354,[1*]C(=O)[C@@H](C)N,4,2,2,73.095,-0.4675,2.0,1.0,43.09,1.0,0.0,5.0,1.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,0.0004035512510088781,0.0007015082427218519,0.6348
BRIC5355,[3*]ON1C(=O)[C@@H]([15*])[C@H]1C,1,0,1,100.097,-0.1894,2.0,1.0,40.54,0.0,0.0,7.0,1.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,41.0,0.0,0.00035075412136092597,1.0
BRIC5356,[3*]ON1C(=O)[C@H]([15*])[C@@H]1C,1,0,1,100.097,-0.1894,2.0,1.0,40.54,0.0,0.0,7.0,1.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,41.0,0.0,0.00035075412136092597,1.0
BRIC5357,[7*]=CC1=C(C(=O)O)N2C(=O)[C@H]([15*])[C@@H]2SC1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0007015082427218519,1.0
BRIC5358,[1*]C(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@@H](NC(=O)[C@H]3NC(=O)[C@H]4NC(=O)[C@H](NC(=O)[C@H](N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)[C@@H](O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)[C@@H]2O[3*])c2ccc(O)c(c2)-c2c(O)cc(O)cc21,1,0,1,1212.962,4.8984,19.0,15.0,407.22,1.0,0.0,86.0,9.0,59.0,47.0,18.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,0.0,42.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,33662.0,3272.0,0.0,0.00035075412136092597,1.0
BRIC5359,[13*][C@@H]1O[C@@H]([13*])[C@@H](O)[C@@H](O)[C@H]1[15*],1,0,1,115.108,-0.7337,3.0,2.0,49.69,0.0,0.0,8.0,2.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,54.0,0.0,0.00035075412136092597,1.0
BRIC5360,[15*][C@@H]1[C@@H]([15*])[C@H]([15*])C[C@@H]2CN3CCc4c([nH]c5cc([16*])ccc45)[C@H]3C[C@H]21,2,2,0,277.391,3.7198,1.0,1.0,19.03,0.0,0.0,21.0,3.0,19.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,5.0,847.0,379.0,0.0004035512510088781,0.0,0.0
BRIC5361,[15*][C@H]1[C@H]([15*])[C@@H]([15*])C[C@H]2CN3CCc4c([nH]c5ccc(Cl)cc45)[C@H]3C[C@@H]21,1,1,0,311.836,4.3732,1.0,1.0,19.03,0.0,0.0,22.0,3.0,19.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,5.0,972.0,424.0,0.00020177562550443906,0.0,0.0
BRIC5362,[15*][C@H]1[C@H]([15*])[C@@H]([15*])C[C@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]21,1,1,0,277.391,3.7198,1.0,1.0,19.03,0.0,0.0,21.0,3.0,19.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,5.0,847.0,379.0,0.00020177562550443906,0.0,0.0
BRIC5363,[15*][C@]12OC(C)(C)O[C@H]1C[C@@H]1[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]12C,1,1,0,393.45,3.5986,4.0,1.0,55.76,0.0,0.0,28.0,8.0,22.0,27.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,1681.0,551.0,0.00020177562550443906,0.0,0.0
BRIC5364,[15*][C@H]1C(=O)N2C(C(=O)O)=C(OC)CS[C@H]12,1,0,1,214.222,0.0484,4.0,1.0,66.84,2.0,0.0,14.0,1.0,8.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,275.0,139.0,0.0,0.00035075412136092597,1.0
BRIC5365,COC1=C[C@@]23C[C@@]24CCCC[C@H]4[C@@H]2C[C@@]3(C=C1)CN2C,1,1,0,271.404,3.3573,2.0,0.0,12.47,1.0,0.0,20.0,5.0,18.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,651.0,290.0,0.00020177562550443906,0.0,0.0
BRIC5366,[5*]N1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@@H]1C5,2,2,0,287.315,0.403,5.0,3.0,78.79,0.0,0.0,21.0,4.0,16.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,692.0,266.0,0.0004035512510088781,0.0,0.0
BRIC5367,[7*]=C[C@H](O)C[C@H](O)CC(=O)O,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004035512510088781,0.0,0.0
BRIC5368,[5*]N1CCN(/N=C/c2c3c(O)c4c(O)c(C)c5c(c4c2O)C(=O)[C@@](C)(O/C=C/[C@@H]([15*])[C@@H](C)[C@@H]([15*])[C@@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)/C=C\C=C(\C)C(=O)N3)O5)CC1,1,0,1,718.848,4.4551,12.0,7.0,193.41,2.0,0.0,52.0,11.0,39.0,50.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,0.0,11.0,7.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,10029.0,1597.0,0.0,0.00035075412136092597,1.0
BRIC5369,[5*]N1CCC2(CC1)NC1=C(N2)[C@H]2NC(=O)/C(C)=C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H]([15*])[C@H](C)[C@H]([15*])/C=C/O[C@]3(C)Oc4c(C)c(O)c(c1c4C3=O)C2=O,1,0,1,702.849,3.3353,11.0,7.0,178.48,0.0,0.0,51.0,11.0,39.0,50.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,6.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,9229.0,1525.0,0.0,0.00035075412136092597,1.0
BRIC5370,[15*][C@@H]1[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@H](C)/C=C/C=C(\C)C(=O)Nc2c(O)c3c(O)c(C)c4c(c3c3nc5cc(C)ccn5c23)C(=O)[C@](C)(O/C=C\[C@@H]([15*])[C@H]1C)O4,1,0,1,695.813,6.6197,10.0,5.0,162.85,0.0,0.0,51.0,10.0,40.0,45.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,20.0,7.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,5.0,9191.0,1524.0,0.0,0.00035075412136092597,1.0
BRIC5371,[15*][C@@H]1CCC[C@@H]2C1=C(C=O)N1C(=O)[C@@H]([15*])[C@@H]21,1,0,1,189.214,0.8725,2.0,0.0,37.38,1.0,0.0,14.0,2.0,11.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,266.0,151.0,0.0,0.00035075412136092597,1.0
BRIC5372,[13*][C@H]1C[C@@H]([15*])[C@H]([15*])[C@@H](C)O1,2,0,2,97.137,1.3656,1.0,0.0,9.23,0.0,0.0,7.0,1.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,45.0,0.0,0.0007015082427218519,1.0
BRIC5373,[15*][C@@H]1[C@@H](C)[C@H]([15*])[C@H](C)C[C@@]2(CO2)C(=O)[C@@H](C)[C@@H]([15*])[C@H](C)[C@@H](C)OC(=O)[C@@H]1C,1,0,1,335.464,3.4533,4.0,0.0,55.9,0.0,0.0,24.0,7.0,20.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,396.0,0.0,0.00035075412136092597,1.0
BRIC5374,[13*][C@@H]1O[C@@H](C)C[C@H]([15*])[C@H]1[15*],1,0,1,97.137,1.3656,1.0,0.0,9.23,0.0,0.0,7.0,1.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,45.0,0.0,0.00035075412136092597,1.0
BRIC5375,[13*][C@H]1C[C@@H]([15*])[C@H](O)[C@H](C)O1,3,0,3,114.144,0.5222,2.0,1.0,29.46,0.0,0.0,8.0,2.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,54.0,0.0,0.001052262364082778,1.0
BRIC5376,[15*][C@@H]1[C@@H](C)[C@@H]([15*])[C@@H](C)C(=O)O[C@H](C)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@]2(CO2)C[C@@H]1C,1,0,1,352.471,2.6099,5.0,1.0,76.13,0.0,0.0,25.0,8.0,20.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.0,417.0,0.0,0.00035075412136092597,1.0
BRIC5377,[13*][C@@H]1O[C@H](C)C[C@@H]([15*])[C@@H]1O,1,0,1,114.144,0.5222,2.0,1.0,29.46,0.0,0.0,8.0,2.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,62.0,58.0,0.0,0.00035075412136092597,1.0
BRIC5378,[13*][C@@H]1O[C@H]2O[C@@]3([15*])[C@@H]1[C@H](C[C@@H]3O)[C@@H]2C,1,1,0,168.192,0.6998,3.0,1.0,38.69,0.0,0.0,12.0,5.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,160.0,108.0,0.00020177562550443906,0.0,0.0
BRIC5379,[15*][C@@H]1[C@@H](N)[C@H](O)[C@@H]([15*])[C@H]([15*])[C@H]1O,1,0,1,128.151,-1.338,3.0,3.0,66.48,0.0,0.0,9.0,3.0,6.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,67.0,0.0,0.00035075412136092597,1.0
BRIC5380,[13*][C@@H]1CC[C@H](N)[C@@H]([13*])O1,2,0,2,99.133,0.4477,2.0,1.0,35.25,0.0,0.0,7.0,1.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,45.0,0.0,0.0007015082427218519,1.0
BRIC5381,[15*][C@H]1[C@H]([15*])[C@@H]([15*])C[C@@H](C)[C@@H](O)/C=C\C=C\C[C@H](C)OC(=O)C[C@@H]1[15*],1,0,1,276.376,3.0286,3.0,1.0,46.53,0.0,0.0,20.0,5.0,17.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,336.0,0.0,0.00035075412136092597,1.0
